date,real_gdp,cpi,policy_rate,baa_treasury_spread,gdp_growth,inflation,target_next_growth
1986-10-01,8920.193,110.46666666666665,6.266666666666667,2.83,2.139837666846489,2.785779617267181,2.9564271974166445
1987-01-01,8986.367,111.8,6.22,2.466666666666667,2.9564271974166445,4.799097758658277,4.2896270082984245
1987-04-01,9083.256,113.06666666666666,6.6499999999999995,2.013333333333333,4.2896270082984245,4.506421811455752,3.4537585332302
1987-07-01,9162.024,114.26666666666667,6.843333333333334,2.03,3.4537585332302,4.222913122350747,6.809534933022832
1987-10-01,9319.332,115.33333333333333,6.916666666666667,2.2566666666666664,6.809534933022832,3.7166353336399283,2.0622051523012885
1988-01-01,9367.502,116.23333333333333,6.663333333333334,2.3366666666666664,2.0622051523012885,3.1092714495525087,5.2218950702098255
1988-04-01,9490.594,117.56666666666666,7.156666666666666,2.07,5.2218950702098255,4.5623534241602925,2.3370380819102365
1988-07-01,9546.206,119.0,7.983333333333333,1.9733333333333334,2.3370380819102365,4.847177815053172,5.294627749614023
1988-10-01,9673.405,120.3,8.47,1.5566666666666666,5.294627749614023,4.346051947641527,4.045057570484545
1989-01-01,9771.725,121.66666666666667,9.443333333333333,1.4366666666666668,4.045057570484545,4.5185767734992055,3.0408111201388976
1989-04-01,9846.293,123.63333333333333,9.726666666666667,1.5933333333333335,3.0408111201388976,6.4140523652216785,2.952022606835669
1989-07-01,9919.228,124.60000000000001,9.083333333333334,1.78,2.952022606835669,3.115364210366778,0.7871492083843634
1989-10-01,9938.767,125.86666666666667,8.613333333333333,1.9066666666666665,0.7871492083843634,4.045815699953437,4.3478129848367075
1990-01-01,10047.386,128.03333333333333,8.25,1.6733333333333331,4.3478129848367075,6.82700043220521,1.4492515347356516
1990-04-01,10083.855,129.29999999999998,8.243333333333332,1.6333333333333335,1.4492515347356516,3.9378556376249207,0.26623809424677347
1990-07-01,10090.569,131.53333333333333,8.16,1.7133333333333332,0.26623809424677347,6.850007657037338,-3.658296259228422
1990-10-01,9998.704,133.76666666666665,7.743333333333332,2.1999999999999997,-3.658296259228422,6.734673473742703,-1.8761556594029116
1991-01-01,9951.916,134.76666666666668,6.426666666666667,2.186666666666667,-1.8761556594029116,2.979159749541438,3.1066607576249794
